Unnamed: 0,product,narrative
4172,credit_reporting,bankruptcy filed agreement mortgage company went repayment program paid lump sum money making monthly payment eventually paid house knew wrong go payment plan accept money used rule know bankruptcy attorney knew acceptance money bankruptcy law knew money given turned trustee since answer includes quote manner law bankruptcy account applied return plus sent payment reinstatement fee got close balance matter ocwen quote committed fraud took money knew turned trustee bankruptcy court failed report payment made hid fact intentionally want hide fact reported send back payment inform give bankruptcy make fact clear answer complaint mortgage company history fraudulent deceitful way many customer answer simple script real estate book fact remain took money regardless applied bankruptcy knew law hob know never said sorry send payment court took since paid pay loan want plus back mortgage company defrauded period ref complaint number wavered complaint year cfpb assistance consumer taken advantage company complying still seeking case
4173,mortgages_and_loans,bankruptcy sold servicing heloc specialized loan service company refuse send statement even asked multiple time also date payment stopped applying payment account sent letter mail behind called minute wait woops applying payment account goal sending mortgage specialized loan service make difficult get information take home allot equity
4174,mortgages_and_loans,becoming sick hospitalized several week missed payment fell behind soon able reached attempted make arrangement get caught back best knowledge told recorded line able arrange pay least account arranged show current add missing payment end loan even made payment agreed flagship credit promised remained behind even making payment agreed denied without explanation daily harassing phone call multiple time day starting daily never got communication email phone call letter mail denial nothing asked told request denied nothing received yet another round harassing call one self described account manager named made payment agreement pay payment would roll payment end loan making next payment due kept word made payment agreed flagship credit failed said daily call several time day continued attempted contact call went unanswered first thing morning call asked agreement kept simply said request denied
4175,debt_collection,disputing wrong information credit report year lot account mine removed credit report long ago received collection letter trying collect behalf one account included identity theft package disputing via cfpb removed account unfortunately day ago checking credit report found new collection eos cca came collecting account attached affidavit identity theft package submitted via cfpb reference
4176,credit_reporting,beforeclose account name account number mobile home account type individual responsibility date opened transferred closed status updated monthly payment original balance highest balance month term balance updated recent payment payment day suppose removed
4177,retail_banking,business client became encountered multiple problem irregularity contract fraud abusive practice gouging unwarranted fee without warning nine month undeserved fee charge deducted business checking account transition new credit card processing company starting first week canceled account hard economic time due covid caused financial harm emotional distress although claim work small business protected senior citizen trying sustain two struggling business one employee global economic crisis grievance detail include forged merchant processing application agreement many error email compliance responded early letter regarding taxpayer identification number merchant number used since email branch operation manager requesting form already inflicted penalty fee lack one grievance summary exorbitant unwarranted fee penalty levied without warning security compliance employer identification number issue stemmed incompetence example fee levied despite business revenue credit sale processed per account number due lack notification change fee structure contract forged electronic signature seen despite repeated questioning continued extract financial toll general account fee honor request prorate month ending cancellation general incompetence lack consideration least abusive practice worst failing inform u work u change account including actual cost incurred multiple new merchant number etc despite repeated request explanation informed month little revenue current covid climate would still incur base fee maintenance charge money processed new merchant number created four statement two business additional two new merchant number starting created without informing u still idea additional account number created still sure business paid money due penalize u business mistake regarding contract dated never seen contain multiple error emailed request also electronic signature initial unauthorized signature document name misspelled pressured reluctantly agreed give internet protocol address soon meeting good faith feel trust violated maltreatment continuing issue account cancellation left choice try talk new portfolio manager phone conversation implied fee high small business historically low revenue due covid circumstance rude saying fee would returned fault fault could get answer month text portfolio manager good afternoon record show call attempt made voicemail left call returned u call would apply account well call merchant twice merchant responsibility contact u become compliant intend fee act incentive merchant become compliant based refund due account looked processing history volume historically low feel processing processor may better served another type processing question please contact regard drawing cartoon characterdescription automatically generatedxxxx manager ext k engage online via blog
4178,credit_card,capital one customer year never fraudulent charge account recently declined credit card purchase fraud card limit time balance purchase grocery whole food purchase attempted digital wallet signing account getting phone making payment using biometric authentication called capital one proceeded phone minute customer service agent went number additional step verify continued explain also used biometric face id authentication capital one us mobile apps enter app read back information reading dismissed continued waste unnecessary time point embarrassed declined card wasting time line point removed customer whose card work finally use card get payment closed spending another minute phone finally cleared expressed agent frustration also said florida next month please notate never happens next day capital one flagged second agent called highest level fraud tried make purchase additional grocery asked driver license said could give bar code could nothing explained driver license since moved drive however bring passport could give information united state government issued passport point escalated manager help manager stated accept united state government issued passport even though said passport allows country scenario said even though read everything mobile phone made payment mobile phone number passport release account hold fraud however fascinating agent happy close account requested even though believe proof closed account based request even comical wanted send final closure disclosure mail told florida stated multiple time expect send digital disclosure first said could said could get disclosure mobile app told access able use biometric authentication said proved told would forfeit reward dollar part contract went onto mobile app applied dollar balance also said would able make payment account app restricted story get comically ridiculous credit card account payment coming capital one checking account capital one would let make payment capital one credit card capital one checking account customer service rep seem understand comedy ridiculousness horrible experience surely thought could least get capital one attention across social medium nope complaint went unanswered hour even retweeted bring top list message went unanswered included cfpb get attention canned answer recommendation call like would want spend one minute call center point number purchase declined reset payment lost least hour time dealing issue capital one reason flag card fraud period certainly reason flag prevent using provided driver license would accept u government passport breach contract expect apology financial reimbursement time wasted well embarrassment experienced due breach term contract void held term said would
4179,mortgages_and_loans,approved modification attempted make payment online received message stating unable process online payment time received confirmation number email since payment due made payment via phh online payment attempted make online deducted checking account website told could attempted call phh inform transferred disconnected twice messaged told issue website wording payment denial issue would someone escalation department call also asked asked refund informed would mail check unable refund payment issued could say would try speed process refused opportunity speak manager sent check overnight phh mortgage thinking would receive one back phh mortgage advised receive many call issue denied contact number corporate office could provided mailing address fax discovered phhs online system stored information put transaction instead returning payment promised immediately stopped payment check harrassing also claim im behind payment despite repeated proof still deny ruined credit reporting late payment never late error also forged father name mortgage document
4180,retail_banking,aware scammed use money transfer service bank usaa filled dispute thought using usaa app service offered protection apparently usaa nothing even member year multiple service say im sorry never kept date dispute contact every time even denied claim still inform
4181,debt_collection,contacted writing convergent outsourcing made aware alleged debt contacted regarding account paid directly received confirmation number payment requesting delete tradelines credit report paid original creditor permissible purpose law report credit
4182,debt_collection,denied mortgage checked credit report discovered commonwealth financial system inaccurately reported medical bill credit bureau wish medical provider called ambulance transport hospital although capable driving unemployed therefore unable afford health insurance incurred ambulance bill amount able pay commonwealth financial system purchased debt reported credit bureau using account opened date instead greater negative impact creditworthiness discovered done disputed information inaccurate commonwealth financial verified information credit bureau correct disputed information credit bureau responded two day later information provided commonwealth proven correct commonwealth financial system continually violates fcra rule falsely reporting debt information credit bureau intentionally cause harm consumer called commonwealth financial system identified asked speak supervisor gave correct account date requested correct error told supervisor legal report account opened date way asked provide written detail account showing opened including letter attempt collect debt refused also stated remedy pay full amount due
4183,credit_reporting,denied credit card accessed copy credit report found account reporting credit report name open authorize fraudulent charge fraudulent charge contacting local authority told due able physically go local police station file report told file police report online would receive police report also told make identity theft report ftc send document major credit bureau creditor equifax investigated responded fraudulent claim included copy ftc report support claim identity theft also included photo copy michigan state identification social security card equifax successfully identify close claim identity reason complain sent authorized
4184,credit_reporting,denied credit card accessed copy credit report found account reporting credit report name open authorize fraudulent charge fraudulent charge contacting local authority told due able physically go local police station file report told file police report online would receive police report also told make identity theft report ftc send document major credit bureau creditor transunion investigated responded fraudulent claim included copy ftc report support claim identity theft also included photo copy michigan state identification social security card transunion successfully identify close claim identity reason complain sent authorized
4185,debt_collection,relationship living shelter woman decided rebuild life trying purchase home reviewed credit find negative incomplete inaccurate reporting midland funding done business company wrote called emailed asking information account reported talked phone stated cease desist order file give information write tell going account however email indicating given permission communicate email order able review account information however received anything continue ruin credit ongoing month without company sending information sufficiently establish payment obligation provided itemized accounting detailing transaction account led debt even though repeatedly asked information
4186,mortgages_and_loans,income sensitive repayment plan year contacted navient discus option receiving bill time previously paying told longer qualified reduced payment option anymore thing could enter forbearance pay wanted month forbearance ended contacted navient support monthly payment enormous sent document paystubs application reduced payment told option option another forbearance nearly end forbearance concerned outcome believe purposefully misguided public servant work school please help guidance possible
4187,debt_collection,victim identify theft took step recommended including mailing appropriate documentation identify theft erc address listed collection notice correspondence documentation returned postal service undeliverable seems clearly fraudulent address provided disputing collection charge undeliverable including photo address provided erc collection notice well address returned postal service undeliverable also called fraudulent charge made explained situation sent required documentation fraud department request also filed police report day later responded still receiving collection notice erc fraudulent charge correspondence address given form still one previously returned undeliverable
4188,credit_card,victim identity theft police investigation determined much damaged occurred due exceptionally negligent action citibank refusal temporarily freeze account allowed perpetrator commit transaction exceeding far beyond credit word taken right police report citibank received refuse acknowledge received attorney proof letter citibank stating error part waited month address removing fraudulent charge account opening account restoring privilege including pay etc
4189,mortgages_and_loans,told cross country mortgage approved mortgage property charged inspection denied loan account charged collateral management appraisal property around paid membership fee application fee hoa due feel taken advantage unfair house marketing strategy cross country mortagage company business partner cross country mortgage told would approved loan
4190,credit_card,capital one many year high credit line notified company line reduced due coming near high line credit use done without even permission notification would happening concerned would affect credit score approximately day ago called questioning score would affected first customer service rep idea sent supervisor idea either would affect score bank without notification permission adjustment card idea affect credit score husband immediately cancelled card customer shouldnt want lose aside found affect credit score valuable attach notification please advise legal anything respectfully
4191,mortgages_and_loans,buying car later found car electrical malfunction dealer recall countless issue summer month later dealer replaced battery electrical issue decided issue trade car newer vehicle applied new car loan dealership purchased car allowed trade car gave conditional approval returned dealership early deposit condition finalize approval dealership ran credit second time met finance manager learned term condition gave could upheld meant stuck car upside due subprime lending rate negative equity value well loan amount called credit acceptance corporation advised requesting voluntary repossession provided location vehicle dealership purchased loan originated confirming information phone told car would picked called several time confirmed vehicle process picked tow truck dealership asked come drop vehicle key received confirmation vehicle picked credit acceptance good faith everything going taken care promised credit acceptance covid pandemic communication mail electronically phone credit acceptance thereafter early called credit acceptance noticing credit report balance increasing reporting delinquency called spoke several representative including supervisor named told vehicle scheduled picked whatever reason due diligence credit acceptance failed told schedule called follow spoke id said decision made pick car without explanation explanation wanted full payment car asked supervisor scheduled call back supervisor named called left message called back left message asked return call never called called spoke confirmed account information file complaint disappointed disgusted credit acceptance negligent meantime credit continuously adversely affected prevent getting employment another car residence post egregious predatory financial institution take advantage consumer way loan credit acceptance paid full returning customer treated badly unfairly due circumstance outside control
4192,credit_reporting,calling experian consumer dispute department time told could dispute incorrect address credit report reported creditor impression legally able dispute information feel incorrect accurate reported know report address question ca experian representative made clear duty contact original creditor explain removed explained understand section fcra make clear right investigation perform buy cra told representative team even much submit request dispute felt incorrect completely law
4193,credit_reporting,careful review credit report find account belong period account appeared credit report visit hospital give personal info ssn one used personal information information please investigate remove account credit report refer matter attorney take immediate legal action constant judgment awarded certainly demonstrate court tolerate bullying made lawful request verify report credit file respectfully suggest complete investigation within time period allotted law event able verify report supply name company address company phone number person verified report full complete report method used perform investigation dictated fair credit reporting act except otherwise provided section consumer reporting agency shall block reporting information file consumer consumer identifies information resulted alleged identity theft later business day date receipt agency appropriate proof identity consumer copy identity theft report identification information consumer statement consumer information information relating transaction consumer b notification consumer reporting agency shall promptly notify furnisher information identified consumer subsection section information may result identity theft identity theft report filed block requested section effective date block c authority decline rescind general consumer reporting agency may decline block may rescind block information relating consumer section consumer reporting agency reasonably determines information blocked error block requested consumer error b information blocked block requested consumer basis material misrepresentation fact consumer relevant request block c consumer obtained possession good service money result blocked transaction transaction notification consumer block information declined rescinded subsection affected consumer shall notified promptly manner consumer notified reinsertion information section b title significance block purpose subsection consumer reporting agency rescinds block presence information file consumer prior blocking information evidence whether consumer knew known consumer obtained possession good service money result block exception resellers reseller file section shall apply consumer reporting agency consumer reporting agency reseller b time request consumer subsection section otherwise furnishing reselling consumer report concerning information identified consumer c informs consumer mean consumer may report identity theft bureau obtain consumer information regarding identity theft reseller file sole obligation consumer reporting agency section regard request consumer section shall block consumer report maintained consumer reporting agency subsequent use consumer accordance provision subsection section identifies consumer reporting agency information file consumer resulted identity theft b consumer reporting agency reseller identified information notice carrying obligation paragraph reseller shall promptly provide notice consumer decision block file notice shall contain name address telephone number consumer reporting agency consumer information obtained resale e exception verification company provision section apply check service company acting issue authorization purpose approving processing negotiable instrument electronic fund transfer similar method payment except beginning business day receipt information described paragraph subsection section check service company shall report national consumer reporting agency described section p title information identified subject identity theft report resulting identity theft f access blocked information law enforcement agency provision section shall construed requiring consumer reporting agency prevent federal state local law enforcement agency accessing blocked information consumer file agency could otherwise obtain access subchapter
4194,credit_reporting,careful review personal credit noticed two account credit opened navy federal knowledge disputed two item avail practical matter filed police report submitted numerous affadivits support claim would appreciate would carefully investigate fraudulent account removed credit
4195,credit_reporting,careful review report find account belong f perform investigation remedy file lawsuit enclosed police report filed identity theft affidavit please investigate remove account credit report refer matter attorney take immediate legal action constant judgment awarded certainly demonstrate court tolerate bullying made lawful request verify report credit file respectfully suggest complete investigation within time period allotted law event able verify report supply name company address company phone number person verified report full complete report method used perform investigation dictated fair credit reporting act f perform investigation remedy file lawsuit enclosed police report filed identity theft affidavit please investigate remove account credit report refer matter attorney take immediate legal action constant judgment awarded certainly demonstrate court tolerate bullying made lawful request verify report credit file respectfully suggest complete investigation within time period allotted law event able verify report supply name company address company phone number person verified report full complete report method used perform investigation dictated fair credit reporting act
4196,credit_reporting,careful review report find account belong f perform investigation remedy file lawsuit enclosed police report filed identity theft affidavit please investigate remove account credit report refer matter attorney take immediate legal action constant judgment awarded certainly demonstrate court tolerate bullying made lawful request verify report credit file respectfully suggest complete investigation within time period allotted law event able verify report supply name company address company phone number person verified report full complete report method used perform investigation dictated fair credit reporting act f perform investigation remedy file lawsuit enclosed police report filed identity theft affidavit please investigate remove account credit report refer matter attorney take immediate legal action constant judgment awarded certainly demonstrate court tolerate bullying made lawful request verify report credit file respectfully suggest complete investigation within time period allotted law event able verify report supply name company address company phone number person verified report full complete report method used perform investigation dictated fair credit reporting act
4197,credit_reporting,careful review report find account belong f perform investigation remedy file lawsuit enclosed police report filed identity theft affidavit please investigate remove account credit report refer matter attorney take immediate legal action constant judgment awarded certainly demonstrate court tolerate bullying made lawful request verify report credit file respectfully suggest complete investigation within time period allotted law event able verify report supply name company address company phone number person verified report full complete report method used perform investigation dictated fair credit reporting act f perform investigation remedy file lawsuit enclosed police report filed identity theft affidavit please investigate remove account credit report refer matter attorney take immediate legal action constant judgment awarded certainly demonstrate court tolerate bullying made lawful request verify report credit file respectfully suggest complete investigation within time period allotted law event able verify report supply name company address company phone number person verified report full complete report method used perform investigation dictated fair credit reporting act
4198,credit_reporting,carefull reviewing credit report showed owe following company never done business requesting investigation authorize personal information used please delete following credit report
4199,credit_reporting,carefull reviewing credit report showed owe following company never done business requesting investigation authorize personal information used please delete following credit report
4200,credit_reporting,carefull reviewing credit report showed owe following company never done business requesting investigation authorize personal information used please delete following credit report
4201,credit_reporting,carefully going credit report noticed account credit report reporting inaccurately wrote equifax failed verify inaccurate account attempt writing equifax credit profile
4202,credit_reporting,carefully going credit report noticed account credit report reporting inaccurately wrote experian failed verify inaccurate account attempt writing experian credit profile
4203,credit_reporting,carefully going credit report noticed account credit report reporting inaccurately attempt writing transunion failed verify delete inaccurate account
4204,credit_reporting,carefully going credit report noticed account credit report reporting inaccurately wrote experian failed reply within day verify inaccurate account please delete block negative account credit report causing serious harm
4205,credit_reporting,carefully going credit report noticed account credit report reporting inaccurately wrote experian failed reply within day verify inaccurate account please delete block negative account credit report causing serious harm
4206,credit_reporting,carefully going credit report noticed account credit report reporting inaccurately wrote equifax failed reply within day verify inaccurate account
4207,credit_reporting,carefully going credit report noticed account credit report reporting inaccurately wrote equifax failed verify inaccurate account proper documentation rewrote asking delete account
4208,credit_reporting,carefully going credit report noticed account credit report reporting inaccurately wrote experian failed reply within day verify inaccurate account please delete block negative account credit report causing serious harm
4209,credit_reporting,carefully going credit report noticed account credit report reporting inaccurately wrote transunion failed reply within day verify inaccurate account
4210,credit_reporting,carefully going credit report seen fraudulent account inquiry belong account identity theft causing serious harm credit profile
4211,credit_reporting,carefully going credit report seen fraudulent account inquiry belong account identity theft causing serious harm credit profile wrote experian failed respond wrote
4212,credit_reporting,carefully reviewing credit file came across derogatory account entry identified inquiry placed credit file knowledge account inquiry account inquiry connection transaction made asking please account inquiry removed credit file soon possible would greatly appreciate assistance resolving matter
4213,credit_reporting,carefully reviewing credit file came across derogatory account entry identified inquiry placed credit file knowledge account inquiry account inquiry connection transaction made asking please account inquiry removed credit file soon possible would greatly appreciate assistance resolving matter
4214,credit_reporting,carefully reviewing credit file came across derogatory account entry identified inquiry placed credit file knowledge account inquiry account inquiry connection transaction made asking please account inquiry removed credit file soon possible would greatly appreciate assistance resolving matter
4215,credit_reporting,carefully reviewing credit report disputing inaccurate reporting alleged account experian continues violate right proper accurate investigation completed behalf requested continues damage character caused great amount discreditability name experian continue report error different date last active account provided proof investigation accuracy
4216,credit_reporting,carefully reviewing credit report found account belong time writing disputing inaccurate account hindering better life date
4217,credit_reporting,carefully reviewing credit report found account belong time writing disputing inaccurate account hindering better life date
4218,credit_reporting,carefully reviewing credit report found account belong time writing disputing inaccurate account hindering better life date
4219,credit_reporting,carefully reviewing credit report found account belong time writing disputing inaccurate account hindering better life date
4220,credit_reporting,carefully reviewing credit report found account belong time writing disputing inaccurate account hindering better life date
4221,credit_reporting,carefully reviewing credit report found account belong time writing disputing inaccurate account hindering better life date
4222,credit_reporting,carefully reviewing credit report found account belong time writing disputing inaccurate account hindering better life date
4223,credit_reporting,carefully reviewing credit report found account belong time writing disputing inaccurate account hindering better life date
4224,credit_reporting,carefully reviewing credit report found account belong time writing disputing inaccurate account hindering better life date
4225,credit_reporting,carefully reviewing credit report notice address unauthorized phone number report requesting security freeze report lexis nexus name appear credit report current residing address please delete following address report freeze information please delete following please delete following
4226,credit_reporting,carefully reviewing credit report notice address unauthorized phone number report requesting security freeze report sagestream name appear credit report current residing address oh please delete following address report freeze information please delete following oh oh oh oh oh oh oh xxxxxxxx oh ny oh oh oh please delete following
4227,credit_reporting,carefully reviewing credit report noticed account showing authorized due mishap im requesting credit file freeze name reside rocky columbus oh please remove following address unknown credit item report debt recovery solution following phone number associated social mallcreek ct oh oh ct oh oh oh oh oh oh oh ct wy oh oh number also
4228,credit_reporting,carefully reviewing credit report noticed inquiry account never authorized heard sometimes bureau making mistake sometimes identity theft somebody used personal information heard company pulling credit without permission know allowed please remove following unauthorized inquires account please validate information company provide copy documentation associated account bearing signature authorizing inquiry absence documentation bearing signature formally request fraudulent inquiry account immediately deleted credit file maintain social security number
4229,credit_reporting,carefully reviewing credit report noticed inquiry account never authorized heard sometimes bureau making mistake sometimes identity theft somebody used personal information heard company pulling credit without permission know allowed please remove following unauthorized inquires account please validate information company provide copy documentation associated account bearing signature authorizing inquiry absence documentation bearing signature formally request fraudulent inquiry account immediately deleted credit file maintain social security number
4230,credit_reporting,carefully reviewing credit report noticed inquiry never authorized heard company pulling credit without permission know allowed
4231,credit_reporting,carefully reviewing credit report noticed inquiry never authorized heard company pulling credit without permission know allowed
4232,credit_reporting,carefully reviewing credit report noticed inquiry never authorized heard company pulling credit without permission know allowed
4233,credit_reporting,carefully reviewing credit report noticed inquiry never authorized heard company pulling credit without permission know allowed stated already given company quite enough time investigate item question willing give one chance receive result investigation within day receipt letter forced file suit company also contacting federal trade commission
4234,credit_reporting,carefully reviewing credit report noticed inquiry never authorized heard company pulling credit without permission know allowed stated already given company quite enough time investigate item question willing give one chance receive result investigation within day receipt letter forced file suit company also contacting federal trade commission
4235,credit_reporting,carefully reviewing credit report noticed inquiry never authorized heard company pulling credit without permission know allowed please remove following unauthorized inquires requested proof company pulling credit somehow fact authorized still yet receive response tell authorized therefore need removed credit profile immediately
4236,credit_reporting,carefully reviewing credit report noticed inquiry never authorized heard company pulling credit without permission know allowed investigated following inquires decided delete inquires credit report
4237,credit_reporting,carefully reviewing credit card statement unfair credit billing credit card practice would pay monthly statement online due date system say pay next business day charge late fee please send proof charge prime rate finance charge
4238,credit_reporting,carefully reviewing opened sent opened debt
4239,credit_reporting,carefully reviewing found package delivered order went address address never lived order anything open account want deleted credit report
4240,credit_reporting,carefully reviewing found package delivered order went address address never lived order anything open account want deleted credit report
4241,credit_reporting,carefully revising credit report came across account reporting credit absolutely knowledge account belong authorized asking investigation take place account credit file go back normal sense soon possible
4242,credit_reporting,carefully revising credit report came across account reporting credit absolutely knowledge account belong authorized asking investigation take place account credit file go back normal sense soon possible
4243,credit_reporting,challenging experian inaccurate inquiry recognize back inquiry xxxxxxxx xxxxxxxx recognize creditor company provided extended credit line loan result inquiry permissible cause report account violates federal law
4244,credit_reporting,challenging validation transunion credit report notified transunion original creditor responded validation request result default violation deem unverifiable remain transunion credit profile
4245,credit_reporting,change made credit report requested updated one gotten response almost
4246,credit_reporting,checking credit report found fraud activity account belong however account company cant recall gotten call letter dont believe account correct reported credit trying make sure everything credit correct dont recognize debt account recognize account period time visit hospital somebody used personal information please remove incorrect information credit report soon possible belong uploaded personal information like ssn dl proof address identity theft fraud account listed please remove soon
4247,credit_reporting,checking credit report found fraud activity account belong however account company cant recall gotten call letter dont believe account correct reported credit trying make sure everything credit correct dont recognize debt account recognize account period time visit hospital somebody used personal information please remove incorrect information credit report soon possible belong uploaded personal information like ssn dl proof address identity theft fraud account listed please remove soon
4248,credit_reporting,checking credit report found fraud activity account belong however account company cant recall gotten call letter dont believe account correct reported credit trying make sure everything credit correct dont recognize debt account recognize account period time visit hospital somebody used personal information please remove incorrect information credit report soon possible belong uploaded personal information like ssn dl proof address identity theft fraud account listed please remove soon
4249,debt_collection,checking credit receiving copy credit report noticed account belong disputed well company midland funding dollar issue resolved item removed
4250,credit_reporting,checking credit realized score constantly going nothing outstanding tried pay credit card low called equifax discus credit agent id number quoted came phone asked help told calling verify thing report verify information asked got score told victim identity thief result get report monthly started chastising need get financial adviser discus credit explained need one need explanation credit start advising even verify authentication got mad start asking personal question never asked customer identity thief victim one question asked named loan ever worked company name many bank loan ever answer question best ability remarked answered question correctly assist asked speak supervisor put hold came back saying supervisor verify cant help thing reflecting credit need clarification
4251,credit_reporting,checking credit report found account ate recognize account never incurred debt creditor know came thus requesting please verify validity account remove confirmed mine believe someone else may relative may forged name used personal information order take credit without knowledge consent permission therefore please obtain document debt even signature appears ask review note phone call bill sale even compare handwriting signature certain see mine would happy provide handwriting sample may need signature appear id theft attaching could also possible mixing account someone similar name either waythese account mine would like immediately deleted deleted please inform credit reporting agency somehow account verified would request send documentation including letting know provided information conduct investigation otherwise pursue legal remedy reporting thing credit never mine
4252,credit_reporting,checking credit report found numerous inaccuracy violation contacted equifax multiple time correct error avail seem conducting proper investigation sent certified letter able correct error account numerous inaccuracy along violation fcra fdcpa date last activity incorrect high credit inaccurate showing past due charge account high credit incorrect showing past due listed account date last activity inaccurate date last payment incorrect payment history inaccurately reporting showing past due account date last activity incorrect payment history reporting inconsistently unauthorized inquiry understanding item credit report reporting accurate fcra state sole responsibility equifax conduct proper investigation validity item must removed equifax refuse remove adverse account inaccuracy falsely reporting
4253,credit_reporting,checking credit report found numerous inaccuracy violation contacted experian multiple time correct error avail seem conducting proper investigation sent certified letter able correct error account numerous inaccuracy along violation fcra fdcpa date last activity incorrect high credit inaccurate showing past due charge account high credit incorrect showing past due listed account date last activity inaccurate date last payment incorrect payment history inaccurately reporting showing past due account date last activity incorrect payment history reporting inconsistently sole responsibility experian conduct proper investigation report accurate information credit report
4254,credit_reporting,checking credit report found numerous inaccuracy violation contacted transunion multiple time correct error avail seem conducting proper investigation sent certified letter able correct error account numerous inaccuracy along violation fcra fdcpa date last activity incorrect high credit inaccurate showing past due charge account high credit incorrect showing past due listed account date last activity inaccurate date last payment incorrect showing past due account date last activity incorrect date last activity reporting inaccurate account violation inquiry authorized understanding transunion solely responsible conduct proper investigation report accurate information must removed
4255,debt_collection,checking credit report noticed derogatory item credit report saying owed wrote letter collection agency dispute derogatory item credit report reported credit bureau received letter sent certified mail letter told responsible debt reporting credit report asked stop reporting debt credit report stop collection attempt debt also asked verify debt dont stop reporting debt credit report day responded way deleted item credit report report stop attempt collect debt violation section fcra
4256,credit_reporting,checking credit report discovered item credit report mine one chapter bankruptcy one type financial disputed major credit bureau verified according bureau contacted organization federal bankruptcy court district indiana early year told contacted bureau second call found one experian contacted credit listing course experian lied said oh well contact disputed account directly via confronted argument fell apart sent registered letter bureau asking method verification detail spoke verify document submitted verify etc complied experian phone call past two week experian claim comply method verification even sharing detail fcra facto law refused finally last call today kept dropping call asking speak either legal department consumer protection office call recorded provided adding copy registered letter experian received well day ago police report mail receipt etc investigative journalist hear type complaint often last year every day experian willful ignorance law must follow intentional disregard consumer protect must stop since wo comply law treat customer poorly continue harm dare confront illegal practice must pay transgression stranger court case general attorney busy lose u harmed action please consider additional fine sanction along state attorney general court made accountable
4257,credit_reporting,checking credit report online via would dispute paypal bill later closed account purchased mini laptop laptop friend mini laptop paid second laptop could reach five payment account noted revolving account paypal account paid satisfactorily would like account removed credit history well increase credit score also note following laptop moving stolen
